disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,designatedIncidentTypes,declarationRequestDate,id,hash,lastRefresh
651,1982-01-07T00:00:00.000Z,"SEVERE STORMS, FLOOD, MUDSLIDES & HIGH TIDE",1981-12-19T00:00:00.000Z,1982-01-08T00:00:00.000Z,Major Disaster,CA,California                    ,Flood,1993-07-21T00:00:00.000Z,2019-11-13T00:00:00.000Z,1995-04-13T00:00:00.000Z,9,0,1,1,1,"M,W",1982-01-06T00:00:00.000Z,1282a43f-81eb-4d21-8efc-106a560a1f36,9023dae1e048f8d6e1beaa3e32538c2b304a292e,2024-10-09T19:01:58.075Z
650,1981-12-03T00:00:00.000Z,URBAN FIRE,1981-12-03T00:00:00.000Z,1981-12-03T00:00:00.000Z,Major Disaster,MA,Massachusetts                 ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1986-05-29T00:00:00.000Z,1,0,1,1,1,,1981-11-30T00:00:00.000Z,9019f3b5-1440-483e-ac8b-085a3c93aebc,90ae443a88e1d81ad8295fcb68750a5b88da8d44,2024-10-09T19:01:58.075Z
649,1981-11-04T00:00:00.000Z,SEVERE STORMS & FLOODING,1981-11-04T00:00:00.000Z,1981-11-04T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-07-06T00:00:00.000Z,6,0,0,1,1,W,1981-10-23T00:00:00.000Z,54fe7e13-0913-4baf-8b77-87c7294cbb6b,73ec3d3b48924ea9f4401b01bfdf4f9607e3270b,2024-10-09T19:01:58.075Z
648,1981-10-23T00:00:00.000Z,SEVERE STORMS & FLOODING,1981-10-23T00:00:00.000Z,1981-10-23T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-08-30T00:00:00.000Z,6,0,1,1,1,W,1981-10-22T00:00:00.000Z,7647454a-db89-473d-83d2-b790052e3027,ed282f2f48318c011d4a786d80b983f1b4bf8983,2024-10-09T19:01:58.075Z
647,1981-09-29T00:00:00.000Z,FIRE,1981-09-29T00:00:00.000Z,1981-09-29T00:00:00.000Z,Major Disaster,FM,Federated States of Micronesia,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-01-16T00:00:00.000Z,9,0,0,1,0,,1981-09-17T00:00:00.000Z,c042da73-74de-4549-9930-369470942176,71811d7c260e6bc630e871e0f96ac72802652e68,2024-10-09T19:01:58.075Z
646,1981-09-21T00:00:00.000Z,SEVERE STORMS & FLOODING,1981-09-21T00:00:00.000Z,1981-09-21T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-07-06T00:00:00.000Z,6,0,1,1,1,W,1981-09-14T00:00:00.000Z,1279a067-2637-4024-a22d-31c5b3fccf8c,caeb59bbd391aa71f1a8a36450c69be8cb27a10b,2024-10-09T19:01:58.075Z
2043,1981-09-15T00:00:00.000Z,PEAVINE PEAK,1981-09-15T00:00:00.000Z,1981-09-15T00:00:00.000Z,Fire Suppression,OR,Oregon                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-08-03T00:00:00.000Z,10,,,,,,1981-09-15T00:00:00.000Z,16f6d8d6-59b1-4b97-b633-bc90d7b20196,bf04d1b36a68dd3cfb7a7fcf1a5433beb5fa4655,2024-10-09T19:01:58.075Z
645,1981-08-28T00:00:00.000Z,SEVERE STORMS & FLOODING,1981-08-28T00:00:00.000Z,1981-08-28T00:00:00.000Z,Major Disaster,NV,Nevada                        ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-11-30T00:00:00.000Z,9,0,1,0,0,W,1981-08-19T00:00:00.000Z,23c946f4-8879-400f-8a98-7a8540867954,1cf690e4936eaac2c557785a300e4f2b9614005a,2024-10-09T19:01:58.075Z
2042,1981-08-09T00:00:00.000Z,LITTLE VALLEY FIRE,1981-08-09T00:00:00.000Z,1981-08-09T00:00:00.000Z,Fire Suppression,NV,Nevada                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-10-15T00:00:00.000Z,9,,,,,,1981-08-09T00:00:00.000Z,d34b17b1-70e3-4bae-8e48-5820f3a9bb98,443505aadd9ce55695562bebac449f36a331c8f5,2024-10-09T19:01:58.075Z
2041,1981-07-29T00:00:00.000Z,ROUND LAKE FIRE,1981-07-29T00:00:00.000Z,1981-07-29T00:00:00.000Z,Fire Suppression,OR,Oregon                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-08-03T00:00:00.000Z,10,,,,,,1981-07-28T00:00:00.000Z,c6ebb040-ba8a-4134-b027-dc958189d3e5,23ef16833ecd664ff7bd98c89e5bae3c1d9cd7ff,2024-10-09T19:01:58.075Z
644,1981-07-18T00:00:00.000Z,"SEVERE STORMS, FLOODING & TORNADOES",1981-07-18T00:00:00.000Z,1981-07-18T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-10-24T00:00:00.000Z,7,0,1,0,0,"F,T,W",1981-06-22T00:00:00.000Z,974e400d-5de6-4d76-8da2-55db2ba3cf8a,a64e57843ae44bd376a7d2d44512d864fe2fd3d9,2024-10-09T19:01:58.075Z
643,1981-06-30T00:00:00.000Z,"SEVERE STORMS, FLOODING & TORNADOES",1981-06-30T00:00:00.000Z,1981-06-30T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Severe Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1989-06-15T00:00:00.000Z,5,0,1,1,1,"F,T,W",1981-06-24T00:00:00.000Z,95e7e0f4-2beb-42de-8a4a-644469129939,427fac96d8011d41f0b9f2a7ad2083162485202c,2024-10-09T19:01:58.075Z
642,1981-06-30T00:00:00.000Z,"SEVERE STORMS, FLOODING & TORNADOES",1981-06-30T00:00:00.000Z,1981-06-30T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Severe Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-08-03T00:00:00.000Z,5,0,1,1,1,"F,T,W",1981-06-14T00:00:00.000Z,a3b1f1f9-60aa-4063-9a77-606542fc8334,47e03cf7aed7d13df83c05abd6b759b3a9539c5a,2024-10-09T19:01:58.075Z
641,1981-06-15T00:00:00.000Z,SEVERE STORMS & FLOODING,1981-06-15T00:00:00.000Z,1981-06-15T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-10-22T00:00:00.000Z,3,0,1,1,1,W,1981-06-12T00:00:00.000Z,c57fbdc9-7e99-4c68-92ef-f06d204f6aaf,5d9ebb78528793f2310ca37ae908a792ecf35ca9,2024-10-09T19:01:58.075Z
640,1981-05-27T00:00:00.000Z,SEVERE STORMS & FLOODING,1981-05-27T00:00:00.000Z,1981-05-27T00:00:00.000Z,Major Disaster,MT,Montana                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-10-23T00:00:00.000Z,8,0,1,1,1,W,1981-05-26T00:00:00.000Z,793342d7-1660-4edf-be2b-d1a0d7318073,3eae631b3157c405c51eff7feb7cb85a999a7f9b,2024-10-09T19:01:58.075Z
639,1981-05-14T00:00:00.000Z,SEVERE STORMS & FLOODING,1981-05-14T00:00:00.000Z,1981-05-14T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-06-03T00:00:00.000Z,4,0,1,1,1,W,1981-05-08T00:00:00.000Z,24ba04e5-27dc-4bd3-94e3-bccfa80f925d,5fce841d0fb0ed22f8ee91788855b6806b5a1032,2024-10-09T19:01:58.075Z
638,1981-04-10T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1981-04-10T00:00:00.000Z,1981-04-10T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-01-09T00:00:00.000Z,4,0,1,1,1,"F,T,W",1981-04-03T00:00:00.000Z,9c91c594-4b4e-4336-90c7-551749bc9610,c0785d742b994b3d7e7e139ffa984f53cf783f61,2024-10-09T19:01:58.075Z
637,1981-03-24T00:00:00.000Z,TYPHOON ESAU,1981-03-24T00:00:00.000Z,1981-03-24T00:00:00.000Z,Major Disaster,AS,American Samoa                ,Typhoon,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-04-23T00:00:00.000Z,9,0,1,1,1,,1981-03-04T00:00:00.000Z,09674855-0cc4-46f8-b43e-009900eb3494,e0526b63692e5f946de456fce091ca548a1be947,2024-10-09T19:01:58.075Z
636,1981-03-17T00:00:00.000Z,"SEWER EXPLOSION, TOXIC WASTE",1981-03-17T00:00:00.000Z,1981-03-17T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Toxic Substances,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-03-31T00:00:00.000Z,4,0,0,1,1,Y,1981-02-18T00:00:00.000Z,b5461502-459b-482e-9ca9-93cfaf0235b9,eccad6d0a2ac76cfc843ae5a4b1781b71e0a60db,2024-10-09T19:01:58.075Z
635,1980-11-27T00:00:00.000Z,BRUSH & TIMBER FIRES,1980-11-27T00:00:00.000Z,1980-11-27T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-08-23T00:00:00.000Z,9,0,1,1,1,,1980-11-26T00:00:00.000Z,167dd3c2-5500-4511-b367-177211b737c7,587165d48623def2779ac4b8365cec0ba2c056ab,2024-10-09T19:01:58.075Z
634,1980-11-27T00:00:00.000Z,TYPHOON DINAH,1980-11-27T00:00:00.000Z,1980-11-27T00:00:00.000Z,Major Disaster,MP,Northern Mariana Islands      ,Typhoon,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-06-02T00:00:00.000Z,9,0,1,1,0,,1980-11-25T00:00:00.000Z,67834ce5-04af-41cc-ac90-1e4ec76f0456,2243305f1e4616168bc463832b1f7851d716f7cc,2024-10-09T19:01:58.075Z
3083,1980-10-19T00:00:00.000Z,WATER SHORTAGE,1980-10-19T00:00:00.000Z,1980-10-19T00:00:00.000Z,Emergency,NJ,New Jersey                    ,Drought,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1983-05-21T00:00:00.000Z,2,0,0,1,1,,1980-10-18T00:00:00.000Z,c263c1c7-dcea-47d3-91f0-b037f3b45078,5be44d4e1f2fee2f3e00ded211749da03020f015,2024-10-09T19:01:58.075Z
633,1980-10-02T00:00:00.000Z,LEVEE BREAK & FLOODING,1980-10-02T00:00:00.000Z,1980-10-02T00:00:00.000Z,Major Disaster,CA,California                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-04-23T00:00:00.000Z,9,0,0,1,1,K,1980-10-01T00:00:00.000Z,086d8694-1d72-405a-bc57-76c7631f675b,ab32150bb72a11996570c86f3ace8eebfdfc13b4,2024-10-09T19:01:58.075Z
632,1980-09-26T00:00:00.000Z,TROPICAL STORM DANIELLE,1980-09-26T00:00:00.000Z,1980-09-26T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1983-10-31T00:00:00.000Z,6,0,1,1,1,C,1980-09-24T00:00:00.000Z,70f868e2-8b00-41f6-b7fc-5909acb0a6d6,d6f3000898f561f15e6df3d564b985bd9fcf2633,2024-10-09T19:01:58.075Z
3082,1980-09-20T00:00:00.000Z,RED TIDE-TOXIC ALGAE,1980-09-20T00:00:00.000Z,1980-09-20T00:00:00.000Z,Emergency,ME,Maine                         ,Fishing Losses,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-10-24T00:00:00.000Z,1,0,1,0,0,,1980-09-16T00:00:00.000Z,e1f3afc6-c21c-43a2-b8b3-3ffdf56c4296,010169165cc1c5e6b1c08dc68efab3a660fef883,2024-10-09T19:01:58.075Z
631,1980-09-08T00:00:00.000Z,SEVERE STORMS & FLOODING,1980-09-08T00:00:00.000Z,1980-09-08T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-08-03T00:00:00.000Z,5,0,0,1,1,W,1980-08-29T00:00:00.000Z,b68357ad-2ec6-4f97-ad37-f6d84bd23b83,f85294031f97b5842d2159c8fbb0807d3233b43f,2024-10-09T19:01:58.075Z
630,1980-08-23T00:00:00.000Z,SEVERE STORMS & FLOODING,1980-08-23T00:00:00.000Z,1980-08-23T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-08-03T00:00:00.000Z,5,0,1,1,1,W,1980-08-22T00:00:00.000Z,7b98f30f-8572-48e5-aa7c-1d085619045d,28ddbf73cd8f2ec3eb8efeb27fad9e7fe5d19f35,2024-10-09T19:01:58.075Z
629,1980-08-19T00:00:00.000Z,SEVERE STORMS & FLOODING,1980-08-19T00:00:00.000Z,1980-08-19T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1989-06-15T00:00:00.000Z,3,0,1,1,1,W,1980-08-18T00:00:00.000Z,f833286a-16ab-4789-8d66-5d12db1d32b2,fe7754dc9c37e8c3f30dd5592c8afbdeb33ef4de,2024-10-09T19:01:58.075Z
628,1980-08-15T00:00:00.000Z,SEVERE STORMS & FLOODING,1980-08-15T00:00:00.000Z,1980-08-22T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-06-11T00:00:00.000Z,3,0,1,1,1,W,1980-08-14T00:00:00.000Z,a1f042f7-4d00-4a39-99bc-564956c2856e,e7274b776d34b530be252240e915bbfa09c70965,2024-10-09T19:01:58.075Z
627,1980-08-11T00:00:00.000Z,HURRICANE ALLEN,1980-08-11T00:00:00.000Z,1980-08-11T00:00:00.000Z,Major Disaster,TX,Texas                         ,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-11-30T00:00:00.000Z,6,0,1,1,1,,1980-08-09T00:00:00.000Z,34203db8-cf37-42b2-9839-e823f1cd0849,8d2d916e45f3134101a7973b8a6f7af32bd00cdb,2024-10-09T19:01:58.075Z
626,1980-07-24T00:00:00.000Z,SEVERE STORMS & FLOODING,1980-07-24T00:00:00.000Z,1980-07-24T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-08-03T00:00:00.000Z,5,0,1,1,1,W,1980-07-22T00:00:00.000Z,68eaada7-2779-4b9b-9d9f-036e96dba0bb,f95ddcf856e3386696ae8c3f2a55b14f7d8cd82f,2024-10-09T19:01:58.075Z
2040,1980-06-15T00:00:00.000Z,BEAR TRAP FIRE,1980-06-15T00:00:00.000Z,1980-06-15T00:00:00.000Z,Fire Suppression,CO,Colorado                      ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-08-20T00:00:00.000Z,8,,,,,,1980-06-15T00:00:00.000Z,8337152e-8bad-4026-a4db-02de93b5f71f,e79fbb70b5777f521025c1c454d9e8f6e3994651,2024-10-09T19:01:58.075Z
3081,1980-06-13T00:00:00.000Z,SEVERE STORMS & TORNADOES,1980-06-13T00:00:00.000Z,1980-06-13T00:00:00.000Z,Emergency,PA,Pennsylvania                  ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1980-07-21T00:00:00.000Z,3,0,1,0,0,W,1980-06-12T00:00:00.000Z,baf65888-77ab-493e-8e4d-5eef007455ac,55a33d2cf096f24ffc5ed07ae74f14709c75c225,2024-10-09T19:01:58.075Z
625,1980-06-04T00:00:00.000Z,SEVERE STORMS & TORNADOES,1980-06-04T00:00:00.000Z,1980-06-04T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-03-28T00:00:00.000Z,7,0,1,1,1,,1980-06-04T00:00:00.000Z,dff88587-f147-4ad3-92d6-ffb44a9dd3bb,ce90a7aeb5938de93429a95a088b5fe623ce4559,2024-10-09T19:01:58.075Z
624,1980-05-22T00:00:00.000Z,"VOLCANIC ERUPTION, MT. ST. HELENS",1980-05-22T00:00:00.000Z,1980-05-22T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Volcanic Eruption,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-11-30T00:00:00.000Z,10,0,1,1,1,,1980-05-22T00:00:00.000Z,da809def-d180-437a-a82a-917365a4899f,2b5c7981d392c88c4679d0437342bdcb4234b4b6,2024-10-09T19:01:58.075Z
3080,1980-05-21T00:00:00.000Z,"CHEMICAL WASTE, LOVE CANAL",1980-05-21T00:00:00.000Z,1980-05-21T00:00:00.000Z,Emergency,NY,New York                      ,Toxic Substances,1993-07-21T00:00:00.000Z,2003-02-04T00:00:00.000Z,2003-01-15T00:00:00.000Z,2,0,0,1,1,Y,1980-05-21T00:00:00.000Z,dc47f003-46c8-4796-9e42-1c6bd550eba7,f2dca3c2680003d713afa907afad75b23b925ae6,2024-10-09T19:01:58.075Z
623,1980-05-21T00:00:00.000Z,"VOLCANIC ERUPTION, MT. ST. HELENS",1980-05-21T00:00:00.000Z,1980-05-21T00:00:00.000Z,Major Disaster,WA,Washington                    ,Volcanic Eruption,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-03-03T00:00:00.000Z,10,0,1,1,1,,1980-05-20T00:00:00.000Z,87a22b8b-51f7-4380-8b05-0876313bebab,8198f49b8bdbb855aa576a51fa1747e9d7e2985f,2024-10-09T19:01:58.075Z
622,1980-05-21T00:00:00.000Z,SEVERE STORMS & FLOODING,1980-05-21T00:00:00.000Z,1980-05-21T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-11-30T00:00:00.000Z,6,0,1,0,0,W,1980-05-20T00:00:00.000Z,d8bde8af-1aaa-4e4d-afe0-795803b11236,03ff8a7091dfd87d1d200d29b00c94237a426b6e,2024-10-09T19:01:58.075Z
621,1980-05-16T00:00:00.000Z,SEVERE STORMS & TORNADOES,1980-05-16T00:00:00.000Z,1980-05-16T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-07-06T00:00:00.000Z,5,0,1,1,1,,1980-05-15T00:00:00.000Z,c9d128f6-bfbd-43ff-bedf-2a8829097542,e0e7ee825a199303d8e3ff3b8bf19aa336660ea2,2024-10-09T19:01:58.075Z
620,1980-05-15T00:00:00.000Z,SEVERE STORMS & TORNADOES,1980-05-15T00:00:00.000Z,1980-05-15T00:00:00.000Z,Major Disaster,MO,Missouri                      ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-01-30T00:00:00.000Z,7,0,1,0,0,,1980-05-13T00:00:00.000Z,3b273dee-60d1-4c66-993f-3cede7643873,94c3b5977dd83ef11830dd994948534676d72c9f,2024-10-09T19:01:58.075Z
3079,1980-05-06T00:00:00.000Z,UNDOCUMENTED ALIENS,1980-05-06T00:00:00.000Z,1980-05-06T00:00:00.000Z,Emergency,FL,Florida                       ,Human Cause,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1994-02-10T00:00:00.000Z,4,0,0,1,1,Z,1980-05-05T00:00:00.000Z,560c35c6-7800-4653-9041-796cef55d401,927d0188db2c3cb341c6e812f829082c2478fbce,2024-10-09T19:01:58.075Z
2039,1980-04-24T00:00:00.000Z,"SPOONER FIRE, WASHBURN CO.",1980-04-24T00:00:00.000Z,1980-04-24T00:00:00.000Z,Fire Suppression,WI,Wisconsin                     ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-07-10T00:00:00.000Z,5,,,,,,1980-04-24T00:00:00.000Z,e8efab8d-2f78-4f68-899a-a6c5e72ff0af,c3dc01a851e21a9d4ccb68df581d1520cef69937,2024-10-09T19:01:58.075Z
619,1980-04-20T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1980-04-20T00:00:00.000Z,1980-04-20T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1991-06-03T00:00:00.000Z,4,0,1,1,1,"F,T,W",1980-04-19T00:00:00.000Z,b95860a6-2e4c-4a9b-9c44-49d60ebe1fd5,744670bc4bdc3053cba74b4d11c9f0ac3a5570fa,2024-10-09T19:01:58.075Z
618,1980-04-19T00:00:00.000Z,"STORMS, FLOOD, MUDSLIDES & TORNADOES",1980-04-19T00:00:00.000Z,1980-04-19T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Severe Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-03-20T00:00:00.000Z,4,0,1,1,1,"F,M,T,W",1980-04-17T00:00:00.000Z,6789ca63-5052-4325-9ec5-e4321973acab,9bc787c51407fa97f6e46c653295669994f70dc3,2024-10-09T19:01:58.075Z
617,1980-04-16T00:00:00.000Z,SEVERE STORMS & TORNADOES,1980-04-16T00:00:00.000Z,1980-04-16T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1983-10-31T00:00:00.000Z,6,0,1,0,0,,1980-04-09T00:00:00.000Z,2211ea69-1140-483a-ac4b-144cda8f6e12,b49496ecc46e29aae2d3a8d39e18188b430ca9d7,2024-10-09T19:01:58.075Z
616,1980-04-09T00:00:00.000Z,SEVERE STORMS & FLOODING,1980-04-09T00:00:00.000Z,1980-04-09T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1984-11-30T00:00:00.000Z,6,0,1,0,0,W,1980-04-08T00:00:00.000Z,c1b4b356-84da-4325-84f4-d215ef28b78a,3dd514b69898714bff44941c28b7e533e86a363b,2024-10-09T19:01:58.075Z
615,1980-02-21T00:00:00.000Z,"SEVERE STORMS, MUDSLIDES & FLOODING",1980-01-08T00:00:00.000Z,1980-01-08T00:00:00.000Z,Major Disaster,CA,California                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1997-06-26T00:00:00.000Z,9,0,1,1,1,"M,W",1980-02-20T00:00:00.000Z,16d15e48-e992-4cc7-8371-d9cdbf86b313,d4d937546557bf3dcc62ec251e51542b44c247ac,2024-10-09T19:01:58.075Z
614,1980-02-19T00:00:00.000Z,SEVERE STORMS & FLOODING,1980-02-19T00:00:00.000Z,1980-02-19T00:00:00.000Z,Major Disaster,AZ,Arizona                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-02-15T00:00:00.000Z,9,0,1,1,1,W,1980-02-19T00:00:00.000Z,f3d64924-86d4-4324-aaaf-5fdf318d41ed,13b0802ae8e8bb03942e686504fae54b7457eca6,2024-10-09T19:01:58.075Z
613,1980-02-06T00:00:00.000Z,"SEVERE STORMS, HIGH SURF & FLOODING",1980-02-06T00:00:00.000Z,1980-02-06T00:00:00.000Z,Major Disaster,HI,Hawaii                        ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1985-05-18T00:00:00.000Z,9,0,0,1,1,C,1980-02-01T00:00:00.000Z,189ad477-9df1-4969-bf05-0377c4dc60b8,6566e6497069953e4fa50bb781ad15e5a007aa38,2024-10-09T19:01:58.075Z
3078,1980-02-01T00:00:00.000Z,"TORRENTIAL RAIN, HIGH TIDE & WINDS",1980-02-01T00:00:00.000Z,1980-02-01T00:00:00.000Z,Emergency,CA,California                    ,Coastal Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1986-03-27T00:00:00.000Z,9,0,0,1,1,,1980-01-25T00:00:00.000Z,fc03dfa8-fa28-4207-80f8-ba00e19164f5,1411760148443d2f31b7e556a188295189e98238,2024-10-09T19:01:58.075Z
612,1979-12-31T00:00:00.000Z,"STORMS, HIGH TIDES, MUDSLIDES & FLOODING",1979-12-31T00:00:00.000Z,1979-12-31T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1982-08-18T00:00:00.000Z,10,0,1,0,0,"C,M",1979-12-27T00:00:00.000Z,8affd0ec-ae15-40ae-b91a-8b4c2ad3b35b,d1e09001816b3ff4f5a450941c375652973376e5,2024-10-09T19:01:58.075Z
611,1979-12-01T00:00:00.000Z,SEAWAVE ACTION & FLOODING,1979-12-01T00:00:00.000Z,1979-12-01T00:00:00.000Z,Major Disaster,FM,Federated States of Micronesia,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1987-01-16T00:00:00.000Z,9,0,1,1,0,C,1979-11-30T00:00:00.000Z,8fdd2261-c40a-45d8-90cd-aa4387cd2e3b,fff84ef64a546f5679b123f3b2955a8d51a9cabd,2024-10-09T19:01:58.075Z
610,1979-11-09T00:00:00.000Z,"FLOODING, MUDSLIDES & LANDSLIDES",1979-11-09T00:00:00.000Z,1979-11-09T00:00:00.000Z,Major Disaster,AS,American Samoa                ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1986-05-30T00:00:00.000Z,9,0,0,1,1,M,1979-11-05T00:00:00.000Z,aac681ae-776e-4982-aede-afe27d32a85b,065c8238649c6fefd81a0634c5af0ddea261e54e,2024-10-09T19:01:58.075Z
609,1979-10-19T00:00:00.000Z,EARTHQUAKE,1979-10-19T00:00:00.000Z,1979-10-19T00:00:00.000Z,Major Disaster,CA,California                    ,Earthquake,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1988-03-17T00:00:00.000Z,9,0,1,1,1,,1979-10-19T00:00:00.000Z,4732bfa6-3bd8-470c-a706-1f03317f136b,894782c7b623e33fc4836af46ccdac9dd750d386,2024-10-09T19:01:58.075Z
608,1979-10-04T00:00:00.000Z,TORNADO & SEVERE STORMS,1979-10-04T00:00:00.000Z,1979-10-04T00:00:00.000Z,Major Disaster,CT,Connecticut                   ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1985-07-05T00:00:00.000Z,1,0,1,0,0,,1979-10-04T00:00:00.000Z,31853792-1c11-4e39-9547-f62e39a87bed,5575fe8d2c1add1dc17bc4ead57d208999d9ec43,2024-10-09T19:01:58.075Z
607,1979-09-29T00:00:00.000Z,SEVERE STORMS & FLOODING,1979-09-29T00:00:00.000Z,1979-09-29T00:00:00.000Z,Major Disaster,FL,Florida                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1983-05-31T00:00:00.000Z,4,0,1,0,0,W,1979-09-27T00:00:00.000Z,c25abf3b-fa81-4616-be83-b04b3a860768,0bba451130c25213b5ad5298548a52616240e32e,2024-10-09T19:01:58.075Z
